MARCA;CATEGORIA;TRANSMISION;KILOMETRAJE;COLOR;VALOR MERCADO;PRECIO VENTA
Ford;Coupe;manual;147629;red;1225;700
Volkswagen;Hatchback;automatic;120955;black;1800;1500
Jeep;SUV;automatic;102454;silver;2200;4600
chevrolet;;automatic;66912;red;1800;2800
Ford;Coupe;automatic;134427;black;3125;1200
Jaguar;Sedan;automatic;84486;green;3075;1800
Jeep;SUV;automatic;229985;gold;800;300
Volvo;Sedan;automatic;162912;white;1400;950
Ford;Convertible;automatic;124901;burgundy;2650;2200
Ford;SUV;automatic;220808;black;950;700
Nissan;Sedan;automatic;134118;green;1175;1700
Jaguar;Sedan;automatic;77785;blue;2400;1350
BMW;Convertible;automatic;57572;green;5200;4900
honda;;automatic;93378;white;1775;2000
Volkswagen;Hatchback;automatic;93095;silver;2100;2500
Cadillac;SUV;automatic;129750;white;2300;1200
Nissan;Sedan;automatic;223502;white;875;800
Pontiac;Sedan;automatic;159641;red;1150;900
honda;;automatic;132139;green;1650;2400
Volkswagen;Sedan;manual;119750;blue;1575;1000
ford;;automatic;137375;black;975;250
toyota;;automatic;198168;white;2125;1000
ford;;automatic;206716;black;800;650
Saturn;Sedan;automatic;145695;gold;925;425
Volkswagen;Hatchback;automatic;49310;yellow;2000;600
Toyota;Sedan;;148882;white;2425;1850
dodge;;automatic;197694;white;800;400
Ford;Coupe;automatic;191573;blue;1050;1100
Toyota;Coupe;automatic;237523;white;1350;1100
chevrolet;;automatic;95637;red;2500;2700
Toyota;Sedan;;155562;silver;1400;1800
BMW;Sedan;automatic;161177;black;2050;400
Chrysler;Sedan;automatic;99016;brown;975;3200
ford;;;132162;green;750;1600
BMW;Sedan;manual;211810;silver;1150;1200
Ford;Extended Cab;automatic;137905;white;2875;1900
Volkswagen;Hatchback;manual;130675;green;1625;1250
ford;;automatic;265775;white;7750;7400
Buick;Sedan;automatic;1;white;2550;250
Ford;SUV;automatic;76091;blue;1900;2800
BMW;Sedan;;133772;white;3725;1200
Mercedes-Benz;SUV;automatic;194972;blue;1800;2100
Acura;Sedan;automatic;174071;gray;1600;1600
Audi;Sedan;manual;203020;black;825;1600
Volkswagen;Wagon;automatic;152648;black;800;1300
Infiniti;SUV;automatic;1;silver;3675;350
Toyota;Access Cab;;173992;black;3225;4300
toyota;;automatic;169987;gray;2325;1300
Infiniti;Sedan;automatic;236263;white;275;600
Chevrolet;Extended Cab;automatic;206313;gray;2550;1950
chevrolet;;automatic;195156;white;1825;1400
Buick;Sedan;automatic;1;red;2550;200
Mercedes-Benz;Sedan;automatic;184420;purple;2350;1550
Honda;Sedan;automatic;175855;green;1325;1300
BMW;Sedan;automatic;294728;green;675;300
BMW;Sedan;automatic;185467;blue;1375;300
Mercedes-Benz;SUV;automatic;;white;2050;1500
Chevrolet;SUV;automatic;93338;gold;1000;1900
BMW;Convertible;manual;72535;blue;10850;10750
Ford;Wagon;automatic;51660;white;550;2400
Lincoln;SUV;automatic;153692;silver;1250;300
Nissan;Sedan;manual;226327;black;675;300
Cadillac;Coupe;automatic;82173;gray;1350;900
Honda;Sedan;automatic;151659;green;1225;1000
Toyota;SUV;automatic;194978;silver;2100;1700
chrysler;;automatic;219333;white;650;400
honda;;automatic;171396;gold;1325;1700
chevrolet;;automatic;72213;white;1400;1600
Toyota;Extended Cab;automatic;175460;white;3725;3500
dodge;;automatic;168143;gray;1000;1100
Honda;Sedan;automatic;28884;green;3200;1700
Lexus;SUV;;97223;white;4025;5700
Honda;Sedan;automatic;161361;black;1475;700
jeep;;;152398;black;1725;1200
Ford;SUV;automatic;140890;white;1500;1000
Ford;Sedan;automatic;148740;gold;900;800
Toyota;SUV;automatic;237449;gray;3350;2200
Dodge;Sedan;automatic;195725;gold;350;300
Ford;Sedan;automatic;69567;blue;1075;1650
Audi;Sedan;automatic;181685;silver;1125;800
Volvo;Sedan;automatic;204947;gray;575;200
Toyota;SUV;automatic;227353;silver;1600;1300
Saturn;Sedan;automatic;151438;gold;750;200
Mercedes-Benz;Sedan;automatic;241685;black;900;400
Subaru;Wagon;automatic;193138;blue;1250;400
Jaguar;Sedan;;82092;;1475;4250
Mercedes-Benz;Sedan;automatic;103257;silver;1750;2500
Lexus;Sedan;automatic;217658;black;2200;1650
Buick;Sedan;automatic;111199;white;650;325
Infiniti;SUV;automatic;203286;gold;625;850
Infiniti;Sedan;automatic;201745;white;650;850
;;automatic;169735;white;800;150
Honda;Sedan;automatic;214580;green;450;400
Ford;Coupe;manual;177751;blue;700;500
Pontiac;Sedan;automatic;187390;red;575;950
Pontiac;Coupe;automatic;125618;black;550;650
chevrolet;;automatic;142834;white;1450;1550
Volvo;Wagon;automatic;1;gray;1575;300
Chrysler;Convertible;automatic;75328;gold;800;550
Lexus;Sedan;automatic;197759;green;2325;1900
Honda;Coupe;automatic;168899;gold;950;400
mazda;;automatic;111414;green;800;900
Saturn;Sedan;manual;185252;gold;625;200
Toyota;SUV;automatic;211287;white;1850;1600
Toyota;Sedan;;219160;black;1125;1000
Volvo;Sedan;automatic;141355;blue;1075;200
dodge;;automatic;240737;brown;500;500
Nissan;Sedan;automatic;327237;silver;625;600
Toyota;SUV;automatic;228723;silver;2500;1400
ford;;automatic;195748;white;500;100
;;automatic;264568;white;2475;500
Chevrolet;Coupe;;230485;green;125;350
Nissan;Extended Cab;manual;144215;green;3425;3100
BMW;Sedan;automatic;210158;silver;1425;250
Volkswagen;Sedan;automatic;111026;black;825;200
Cadillac;Sedan;automatic;145475;red;575;400
chevrolet;;automatic;183054;green;650;550
Ford;Wagon;automatic;120649;gold;400;300
Volvo;Wagon;automatic;165970;silver;900;500
Nissan;Coupe;;131413;red;1125;1400
Ford;SUV;automatic;175910;white;625;300
Chevrolet;SUV;automatic;162982;white;1100;1150
Nissan;Sedan;automatic;163472;gray;675;1200
Toyota;Sedan;automatic;180242;gray;1400;1200
Ford;Wagon;automatic;129542;white;625;550
Mitsubishi;Hatchback;manual;187984;silver;675;300
Toyota;Sedan;manual;347455;gold;200;950
Ford;SUV;automatic;105662;black;1000;1100
Volkswagen;Hatchback;automatic;123253;white;1325;1400
Chevrolet;SUV;automatic;244874;green;1000;500
dodge tk;;automatic;246997;white;625;550
BMW;Sedan;automatic;288484;silver;250;800
Infiniti;Sedan;;131079;gold;725;400
jeep;;manual;194242;red;2450;2100
Nissan;Sedan;automatic;180109;black;850;300
Ford;Sedan;automatic;176693;white;350;200
Volkswagen;Sedan;manual;102016;black;750;1200
Mercedes-Benz;Convertible;automatic;94798;blue;2225;4900
Chevrolet;Sedan;automatic;106235;green;775;400
Honda;Coupe;automatic;192914;green;600;350
Ford;Sedan;automatic;97714;white;575;250
ford;;automatic;112355;beige;650;450
Nissan;Sedan;;187124;white;500;600
Volkswagen;Hatchback;automatic;122545;red;1300;400
Chevrolet;Sedan;automatic;117102;black;4575;6500
Chrysler;Convertible;automatic;1;red;1775;200
Lexus;Sedan;automatic;221217;black;1350;800
Ford;Extended Cab;manual;194961;white;1100;1000
Toyota;Sedan;automatic;171948;gray;1400;1200
Pontiac;Sedan;automatic;187538;green;575;400
Honda;Coupe;manual;254224;silver;600;800
Saturn;Coupe;automatic;127875;purple;725;300
BMW;Convertible;manual;133956;blue;1425;2000
Honda;SUV;automatic;182041;green;1825;1600
Toyota;Sedan;automatic;205754;white;1225;900
BMW;Sedan;automatic;121853;green;1275;1600
BMW;Coupe;manual;221625;white;825;150
Volvo;Sedan;automatic;199332;blue;675;400
Ford;Regular Cab;manual;158999;white;1575;1200
Pontiac;Sedan;automatic;190770;white;500;250
Volvo;Sedan;automatic;179764;silver;550;600
Saturn;Sedan;manual;136105;green;500;200
toyota;;;173036;green;1375;500
Jaguar;Sedan;automatic;40854;white;1475;350
Toyota;Sedan;automatic;196256;green;1075;750
Toyota;Sedan;;197705;gray;1450;1500
Honda;Sedan;automatic;170292;white;850;800
Toyota;SUV;automatic;169599;gray;2100;1200
Ford;Convertible;manual;102865;red;5750;900
mercedes;;automatic;151242;silver;550;300
Lexus;Sedan;automatic;230417;white;975;400
ford;;automatic;57432;blue;525;250
toyota;;manual;131187;white;2875;800
Saturn;Sedan;manual;287704;blue;350;400
Cadillac;Sedan;automatic;114502;white;925;400
;;automatic;183460;blue;925;300
Toyota;Sedan;automatic;124294;blue;950;300
Mercedes-Benz;Convertible;automatic;119802;gray;2175;2300
Mercury;Sedan;automatic;156428;beige;400;250
mercedes;;automatic;185704;white;650;200
Lexus;Sedan;automatic;169391;beige;1075;500
oldsmobile;;automatic;122636;burgundy;300;800
Cadillac;Sedan;automatic;155093;blue;575;600
Ford;Coupe;manual;227968;red;375;400
Mercedes-Benz;Sedan;;115680;gray;1175;1100
Saturn;Sedan;;76047;;425;300
mercedes;;automatic;154414;gold;750;400
Toyota;Sedan;automatic;149118;gray;650;300
Lexus;Sedan;automatic;171533;silver;1075;1400
Saturn;Sedan;automatic;202100;white;425;400
Lexus;Sedan;;108293;silver;1675;1000
Honda;Sedan;automatic;216503;black;575;500
Oldsmobile;Sedan;automatic;268325;white;325;200
Hyundai;Genesis Coupe;automatic;3792;white;24800;24750
Hyundai;Sedan;automatic;12537;red;13450;9600
Hyundai;Sedan;automatic;16288;burgundy;18800;16400
Hyundai;Sedan;automatic;19175;silver;14050;11300
Ford;Coupe;automatic;25457;black;22900;29000
Hyundai;SUV;automatic;5210;white;25400;27100
Jeep;SUV;automatic;2915;silver;16850;10300
Hyundai;Sedan;automatic;23152;white;11200;7300
Honda;SUV;automatic;2252;black;24500;26250
Kia;Sedan;automatic;10386;brown;12850;14100
Kia;Sedan;automatic;15867;gray;20000;20750
Hyundai;Sedan;automatic;6759;white;20400;19600
Kia;Sedan;automatic;39976;blue;18100;19200
Jeep;SUV;automatic;3762;white;17400;18000
Hyundai;Sedan;automatic;10079;silver;14900;14400
Hyundai;Hatchback;automatic;10134;white;14150;10300
Honda;SUV;automatic;4525;green;19300;20200
Hyundai;Sedan;automatic;16983;black;18800;16800
Honda;Sedan;automatic;5547;black;15300;16100
Jaguar;Convertible;automatic;5357;black;73000;73000
Hyundai;Hatchback;manual;6087;gray;17600;17100
Hyundai;Sedan;automatic;6586;white;13750;9900
Jeep;SUV;automatic;30763;gray;29700;29000
Hyundai;Sedan;automatic;10888;gray;14800;13800
Hyundai;Sedan;automatic;11095;silver;13500;13200
Ford;Coupe;automatic;30757;black;22100;30500
Hyundai;Sedan;automatic;13357;gray;14600;14300
Hyundai;Sedan;automatic;17860;black;18750;16400
Hyundai;Sedan;automatic;11531;black;14750;14600
Honda;Sedan;automatic;8940;silver;16150;16400
Hyundai;Sedan;automatic;5779;white;28000;28250
Hyundai;SUV;automatic;426;brown;25400;24700
Kia;Sedan;automatic;15595;black;20900;21000
Hyundai;SUV;automatic;5563;white;23400;25600
Ford;Coupe;manual;10426;white;52900;55250
Hyundai;Sedan;automatic;8573;gray;13650;13500
Hyundai;Sedan;automatic;17629;white;18750;17100
Hyundai;Sedan;automatic;20176;gray;13050;12600
Hyundai;Sedan;automatic;12419;blue;14700;14300
Hyundai;Sedan;automatic;4585;white;24900;25800
Infiniti;Sedan;automatic;16667;white;30300;29000
Hyundai;Sedan;automatic;173;white;44500;45250
Hyundai;Sedan;automatic;6240;white;12300;11900
Infiniti;SUV;automatic;2005;white;39000;41500
Ford;Coupe;automatic;14619;black;24200;31000
Hyundai;Sedan;automatic;12404;blue;14700;14700
Hyundai;Sedan;manual;10177;silver;13600;13300
Kia;Hatchback;automatic;13590;gray;13200;14500
Hyundai;Sedan;automatic;407;gray;25100;25000
Honda;SUV;automatic;7145;silver;29200;29750
Honda;SUV;automatic;12377;white;23700;24750
Hyundai;Sedan;automatic;9510;red;13600;13100
Hyundai;SUV;automatic;7190;black;19500;20500
Infiniti;Sedan;automatic;2003;black;36300;32750
Jaguar;Convertible;automatic;6078;white;73000;73500
Hyundai;Sedan;automatic;5797;white;24800;26400
Jaguar;Convertible;automatic;183;black;75000;75000
Hyundai;Sedan;automatic;8539;silver;13650;13700
Kia;Sedan;automatic;11599;black;12800;13400
Infiniti;Sedan;automatic;2104;white;31300;33500
Kia;Sedan;automatic;7834;white;22000;23250
Hyundai;Sedan;automatic;5261;white;19900;21500
Jeep;SUV;automatic;20723;black;14050;2800
Infiniti;Sedan;automatic;16883;white;29400;29500
Hyundai;Sedan;automatic;4654;gray;31300;32500
Hyundai;Sedan;automatic;10709;burgundy;13500;13500
Hyundai;Sedan;automatic;16837;gold;13250;13300
Kia;Sedan;automatic;9003;black;12950;13500
Jeep;SUV;automatic;13503;white;14600;13900
Kia;Sedan;automatic;15637;white;20900;23750
Hyundai;Sedan;automatic;8435;gray;12150;11800
Kia;Sedan;automatic;36715;white;18400;19500
Honda;Minivan;automatic;11833;blue;28600;31000
Ford;Sedan;;16817;black;20300;9200
Kia;Sedan;automatic;8138;white;12950;13600
Honda;SUV;automatic;9081;black;18850;19900
Jaguar;Sedan;automatic;4225;silver;87000;83500
Kia;Sedan;automatic;37807;silver;11500;11800
Jeep;SUV;automatic;34976;white;14600;9100
Kia;Sedan;automatic;11067;gray;21500;24500
Honda;Coupe;automatic;15909;red;14500;14800
Honda;Coupe;automatic;759;black;15350;12500
Infiniti;Sedan;automatic;19119;white;30400;29500
Hyundai;SUV;automatic;10270;white;22700;27000
Infiniti;Sedan;automatic;16345;silver;29600;17500
Hyundai;SUV;automatic;6566;gray;23100;23750
Ford;Sedan;automatic;25428;red;18950;9200
Honda;Sedan;automatic;17897;silver;17200;17300
Hyundai;Sedan;automatic;13969;white;14550;14600
Infiniti;Sedan;automatic;9954;gray;34000;32750
Hyundai;Sedan;automatic;326;silver;31700;31100
Hyundai;SUV;automatic;11962;orange;25200;22000
Hyundai;Sedan;automatic;15784;silver;18800;17200
Kia;Sedan;automatic;27589;black;19550;19100
Hyundai;Sedan;automatic;17983;black;21400;22600
Honda;Sedan;automatic;14793;silver;15150;15500
Honda;Coupe;automatic;15942;white;20000;21700
Hyundai;Sedan;automatic;3380;blue;16550;19700
Hyundai;Sedan;automatic;18249;gray;13150;13300
Hyundai;Sedan;automatic;13171;gray;13400;13200
Honda;Sedan;automatic;11070;gray;18850;20500
Hyundai;Sedan;automatic;8176;red;13700;13600
Ford;Sedan;automatic;16230;gray;17600;18200
Hyundai;Hatchback;automatic;4014;blue;13400;13100
Hyundai;Sedan;automatic;557;red;20400;23600
Honda;Minivan;automatic;3755;gray;29000;32000
Hyundai;Sedan;automatic;12515;silver;14650;14500
Hyundai;SUV;automatic;4869;white;25400;30600
Hyundai;Sedan;automatic;17821;blue;18750;16800
Honda;Sedan;automatic;5851;white;15350;16400
Hyundai;SUV;automatic;10567;gray;21400;20700
Hyundai;Sedan;automatic;11737;blue;13500;13600
Hyundai;Hatchback;automatic;596;gray;15050;18200
Hyundai;Hatchback;automatic;7983;blue;11200;12400
Honda;SUV;automatic;9421;gray;23900;25250
Hyundai;Sedan;automatic;11007;black;24600;23500
Infiniti;Sedan;automatic;7221;white;35100;33500
Honda;SUV;automatic;4048;white;32600;34250
Jaguar;Convertible;automatic;5236;red;63000;67500
Honda;SUV;automatic;10475;gray;20600;21600
Ford;Coupe;manual;31767;black;21500;22500
Hyundai;SUV;automatic;3986;silver;20500;29000
Infiniti;SUV;automatic;6052;silver;37800;41750
Hyundai;Sedan;automatic;10555;silver;12000;11800
Hyundai;Sedan;automatic;11919;silver;14700;14500
Hyundai;Sedan;automatic;6948;silver;16050;18900
Jeep;SUV;automatic;26433;silver;30500;31100
Ford;Coupe;automatic;10576;black;24200;30500
Hyundai;Sedan;automatic;7807;silver;12200;12300
Ford;Coupe;automatic;26587;black;24500;25500
Hyundai;Sedan;automatic;12882;silver;14650;9200
Hyundai;Sedan;automatic;8935;blue;13650;13000
Hyundai;Sedan;automatic;6558;silver;13800;13700
Hyundai;Hatchback;automatic;5651;blue;14600;14300
Hyundai;Sedan;automatic;6345;gray;19100;17700
Infiniti;Sedan;automatic;12644;gray;29800;22750
Jeep;SUV;automatic;16616;blue;30800;31750
Hyundai;SUV;automatic;4061;silver;32600;26000
Hyundai;Hatchback;automatic;938;silver;18250;18900
Kia;Sedan;automatic;18704;brown;20500;20000
Honda;SUV;automatic;4889;black;25600;26500
Honda;Sedan;automatic;12818;black;15950;17100
Jeep;SUV;automatic;36962;gray;15150;14300
Hyundai;Sedan;automatic;12623;black;18900;17600
Hyundai;Sedan;automatic;3402;black;23900;28800
Hyundai;Sedan;automatic;13350;gray;11800;11500
Hyundai;Sedan;automatic;16173;red;13300;9500
Honda;Sedan;automatic;1581;burgundy;16600;18000
Hyundai;Sedan;automatic;11892;gray;13500;13100
Jeep;SUV;automatic;10763;black;14900;11900
Infiniti;Sedan;automatic;15367;white;29400;27750
Hyundai;Sedan;automatic;17137;silver;13050;8400
Hyundai;Sedan;automatic;9459;white;12100;12500
Hyundai;Sedan;automatic;16144;black;18800;16700
Kia;Sedan;automatic;20803;blue;12400;11100
GMC;SUV;automatic;28263;silver;33200;32500
Hyundai;Sedan;automatic;14445;gray;18850;16700
Kia;Sedan;automatic;22293;gray;20000;12700
Infiniti;Sedan;automatic;12720;brown;31900;33500
Kia;Sedan;automatic;16876;silver;20800;20750
Hyundai;Sedan;automatic;344;silver;31700;31500
Honda;Sedan;automatic;19008;gray;18450;19000
Hyundai;Sedan;automatic;12581;white;14650;14300
Hyundai;SUV;automatic;4410;gray;23300;25100
Infiniti;Q60 Convertible;automatic;4768;black;35100;31500
Ford;Coupe;automatic;26155;black;23900;27000
Jeep;SUV;automatic;38978;gray;15150;14900
Infiniti;SUV;automatic;4801;silver;40000;43000
Infiniti;Sedan;automatic;16950;silver;30900;31000
Hyundai;Sedan;automatic;4006;black;16700;18600
Infiniti;SUV;automatic;8269;white;40900;34250
Honda;Sedan;automatic;4759;blue;15400;16500
Hyundai;Sedan;automatic;12585;black;14650;14500
Hyundai;Sedan;automatic;17179;white;13200;13400
Infiniti;Sedan;automatic;12397;black;29900;30000
Kia;Sedan;automatic;27320;beige;11750;11200
Hyundai;Hatchback;manual;5535;orange;17650;17700
Honda;SUV;automatic;23481;black;20800;23000
Infiniti;Sedan;automatic;21875;silver;28400;27250
Hyundai;Hatchback;automatic;7126;white;14400;14600
Hyundai;Sedan;automatic;9382;blue;13650;13800
Hyundai;Sedan;automatic;9371;silver;14950;14400
Hyundai;Hatchback;automatic;7865;gray;11200;12100
Hyundai;SUV;automatic;27042;orange;17600;17200
Hyundai;Sedan;automatic;10985;gray;14800;14900
Honda;SUV;automatic;7178;white;25400;26250
Kia;Sedan;automatic;11138;blue;13100;15400
Hyundai;Sedan;automatic;12968;gray;11850;8500
Hyundai;Sedan;automatic;320;silver;25100;25500
Hyundai;Sedan;automatic;5606;red;12350;12100
Hyundai;SUV;automatic;22201;orange;19700;19800
Hyundai;Sedan;automatic;17141;white;13200;13300
Hyundai;SUV;automatic;18187;gray;20700;20700
Hyundai;Sedan;automatic;10312;gray;13600;9800
Honda;Sedan;automatic;16569;white;15100;15400
Hyundai;Sedan;automatic;15080;gray;14400;14300
Hyundai;Sedan;automatic;20461;gold;11350;8800
Hyundai;SUV;automatic;7852;red;32600;31100
Hyundai;SUV;automatic;6753;white;25300;30300
Kia;Sedan;automatic;8363;gray;15650;16700
Kia;Wagon;automatic;27329;white;13300;14100
Kia;Wagon;automatic;12665;yellow;14150;15100
Kia;SUV;automatic;22829;white;16850;16750
Kia;Wagon;automatic;15404;white;14000;14900
Mazda;Hatchback;automatic;3282;burgundy;23300;22500
Kia;SUV;automatic;6969;red;17950;18700
Kia;SUV;automatic;43034;black;16400;16800
Mazda;SUV;automatic;13264;gray;18350;19500
Mazda;SUV;automatic;7817;white;22700;23750
Mazda;Sedan;manual;13259;gray;18400;18000
Lincoln;Sedan;automatic;20433;black;24200;12600
Lexus;Sedan;automatic;11823;black;30900;30500
Kia;Wagon;automatic;12506;beige;14150;15100
Kia;Sedan;automatic;9474;silver;11750;12800
Mazda;SUV;automatic;14037;gray;20700;20750
Kia;Sedan;automatic;7361;white;11850;12800
Mazda;SUV;automatic;10000;blue;29600;29250
Mazda;Minivan;automatic;7663;gray;18650;18500
Mazda;Sedan;automatic;5544;blue;13450;15750
Kia;Sedan;automatic;15556;gray;15250;16100
Kia;SUV;automatic;18801;white;18100;18500
Kia;Sedan;automatic;17574;red;15100;15900
Kia;Sedan;automatic;22422;burgundy;14850;13100
MINI;Hatchback;automatic;7843;silver;18550;6900
Kia;SUV;automatic;38471;gray;16750;16900
Kia;SUV;automatic;20248;silver;17650;17400
Mazda;SUV;automatic;12092;white;18600;22750
Mazda;SUV;automatic;24328;blue;19600;18500
Mazda;SUV;automatic;10106;gray;24400;24000
Mazda;Sedan;automatic;8745;white;24500;23500
Kia;Sedan;automatic;8457;silver;11800;13300
Kia;Sedan;automatic;10469;red;11700;12600
Kia;SUV;automatic;11961;white;18600;18500
Mazda;SUV;automatic;5209;gray;22900;24000
Mazda;Sedan;automatic;10087;red;23300;23500
Kia;SUV;automatic;24273;blue;17750;17200
Kia;Sedan;automatic;7067;black;15750;16700
